2018/2/8,0.0329809,2343.727674
2018/2/9,0.0331349,2377.702425
2018/2/12,0.0331906,2390.042936
2018/2/13,0.0332688,2407.415131
2018/2/14,0.0333844,2433.196889
2018/2/15,0.0338125,2529.741831
2018/2/16,0.0339063,2551.110658
2018/2/19,0.0339813,2568.25193
2018/2/20,0.0340844,2591.89415
2018/2/21,0.0342563,2631.52056
2018/2/22,0.0344969,2687.407771
2018/2/23,0.0345969,2710.778016
2018/2/26,0.0346938,2733.50257
2018/2/27,0.0348125,2761.441708
2018/2/28,0.0350219,2811.008356
2018/3/1,0.035075,2823.633117
2018/3/2,0.0349669,2797.955334
2018/3/5,0.0349794,2800.920063
2018/3/6,0.03512,2834.349883
2018/3/7,0.0351856,2850.002115
2018/3/8,0.0353263,2883.687849
2018/3/9,0.035445,2912.230062
2018/3/12,0.0356263,2956.037213
2018/3/13,0.0357763,2992.476569
2018/3/14,0.0359013,3022.971506
2018/3/15,0.0360138,3050.516177
2018/3/16,0.036145,3082.76073
2018/3/19,0.0363325,3129.066327
2018/3/20,0.0365138,3174.079349
2018/3/21,0.0367638,3236.519469
2018/3/22,0.03677,3238.073393
2018/3/23,0.0366638,3211.491876
2018/3/26,0.03672,3225.549136
2018/3/27,0.0367138,3223.997307
2018/3/28,0.036595,3194.31297
2018/3/29,0.0366263,3202.124236
2018/4/3,0.0367,3220.544141
2018/4/4,0.0368094,3247.954937
2018/4/5,0.0370031,3296.687663
2018/4/6,0.0370825,3316.735733
2018/4/9,0.0370356,3304.888713
2018/4/10,0.0370419,3306.479264
2018/4/11,0.037095,3319.895755
2018/4/12,0.0371719,3339.358749
2018/4/13,0.0373094,3374.253931
2018/4/16,0.0374406,3407.664635
2018/4/17,0.0374606,3412.767186
2018/4/18,0.037475,3416.442591
2018/4/19,0.0375844,3444.407576
2018/4/20,0.0376031,3449.195107
2018/4/23,0.0376875,3470.831482
2018/4/24,0.0376875,3470.831482
2018/4/25,0.0377188,3478.866805
2018/4/26,0.0376993,3473.860042
2018/4/27,0.0378031,3500.539561
2018/4/30,0.0377004,3474.142413
2018/5/1,0.0376598,3463.725482
2018/5/2,0.0377685,3491.638852
2018/5/3,0.0377273,3481.050055
2018/5/4,0.0377666,3491.150305
2018/5/8,0.0377094,3476.45298
2018/5/9,0.0377094,3476.45298
2018/5/10,0.0376813,3469.240593
2018/5/11,0.0376579,3463.238244
2018/5/14,0.0375748,3441.950634
2018/5/15,0.0375386,3432.691096
2018/5/16,0.0376148,3452.191682
2018/5/17,0.0376648,3465.007797
2018/5/18,0.0376482,3460.751058
2018/5/21,0.0376523,3461.802272
2018/5/22,0.0376402,3458.700226
2018/5/23,0.0375409,3433.279161
2018/5/24,0.0373742,3390.742006
2018/5/25,0.0373137,3375.34721
2018/5/29,0.037075,3314.840212
2018/5/30,0.037,3295.905783
