0.0280956,2054.036304,1952.669782
0.0282122,2076.91683,1978.501291
0.0283456,2103.249342,2008.29353
0.0282789,2090.190901,1993.365723
0.0283122,2096.699484,2000.810952
0.0283511,2104.351159,2009.527181
0.0283456,2103.249342,2008.29353
0.0284456,2123.106252,2030.788703
0.0284289,2119.760367,2027.022399
0.0284789,2129.776223,2038.309654
0.0284233,2118.638493,2025.760289
0.0284844,2130.891216,2039.553359
0.0285594,2145.913353,2056.555274
0.0286317,2160.500588,2073.020852
0.0286289,2159.941372,2072.381905
0.0286428,2162.757723,2075.554915
0.0286844,2171.199221,2085.067433
0.0287317,2180.75048,2095.911755
0.0288178,2198.344503,2115.725861
0.028815,2197.75744,2115.079946
0.0288428,2203.457016,2121.497765
0.0289261,2220.59906,2140.788905
0.0288622,2207.381324,2125.982416
0.0290067,2237.221386,2159.542816
0.0290622,2248.694636,2172.509994
0.0290844,2253.265401,2177.709216
0.0292733,2292.666765,2222.200108
0.02934,2306.689415,2238.020642
0.0293011,2298.477714,2228.786488
0.0293606,2310.976304,2242.919008
0.0294294,2325.434708,2259.318405
0.0293798,2314.951798,2247.489217
0.0294481,2329.298921,2263.786349
0.0295169,2343.843312,2280.263721
0.0296044,2362.386218,2301.308239
0.0298169,2407.654795,2352.824057
0.029895,2424.720463,2371.901739
0.0298825,2421.982109,2368.843039
0.0299731,2441.88891,2391.059151
0.0301075,2471.176869,2424.20437
0.0301356,2477.395581,2431.161936
0.0302825,2509.811535,2467.692528
0.0303856,2532.71591,2493.485419
0.0304263,2541.930923,2503.703287
0.0304763,2553.159395,2516.282589
0.0305825,2577.002657,2543.091723
0.0306888,2601.133518,2570.058618
0.0308366,2634.776699,2607.776079
0.0309091,2651.357336,2626.369101
0.0310216,2677.274261,2655.339631
0.0311063,2696.901403,2677.2488
0.0310634,2686.915869,2666.141859
0.0310697,2688.338431,2667.771593
0.0310933,2693.855734,2673.880838
0.0311782,2713.625269,2695.911511
0.0313834,2761.94919,2749.495472
0.0314953,2788.314041,2778.915225
0.0315075,2791.258692,2782.130789
0.0314633,2780.664894,2770.488168
0.0315552,2802.719935,2794.718148
0.0316406,2823.177381,2817.315452
0.0317313,2844.888178,2841.400261
0.0318869,2882.557344,2882.923991
0.0319563,2899.314145,2901.528162
0.0321438,2944.851027,2952.042019
0.032275,2976.776904,2987.611961
0.032275,2976.776904,2987.611961
0.0322781,2977.515383,2988.454646
0.0322469,2969.932242,2979.978279
0.0323063,2984.453333,2996.124239
0.0324063,3008.973524,3023.386857
0.0324594,3022.09677,3037.903939
0.0326406,3066.970445,3087.659848
0.0326313,3064.652958,3085.098506
0.0326671,3073.636508,3094.963675
0.0329278,3139.181899,3167.196172
0.0329051,3133.379826,3160.879598
0.0329309,3139.970616,3168.059174
0.0327825,3102.567139,3126.853236
0.0328588,3121.713462,3148.011494
0.0329809,3152.654186,3181.991345
0.0331349,3191.929253,3225.053436
0.0331906,3206.203536,3240.68644
0.0332688,3226.310771,3262.682845
0.0333844,3256.076283,3295.305443
0.0338125,3367.361795,3417.177169
0.0339063,3392.076775,3444.100812
0.0339813,3411.76335,3465.685155
0.0340844,3438.995333,3495.436865
0.0342563,3484.630703,3545.249945
0.0344969,3549.127381,3615.393101
0.0345969,3576.09999,3644.693249
0.0346938,3602.277558,3673.165439
0.0348125,3634.587412,3708.149266
0.0350219,3691.514664,3770.144037
0.035075,3706.061119,3785.920269
0.0349669,3676.537763,3753.826793
0.0349794,3679.889817,3757.533048
0.03512,3718.453394,3799.30765
0.0351856,3736.563361,3818.851163
0.0353263,3775.429094,3860.878857
0.035445,3808.384816,3896.453415
0.0356263,3858.932432,3950.993749
0.0357763,3900.831029,3996.299434
0.0359013,3935.910955,4034.18042
0.0360138,3967.703763,4068.376079
0.036145,4004.992645,4108.364087
0.0363325,4058.430513,4165.726303
0.0365138,4110.41968,4221.430503
0.0367638,4182.364018,4298.604173
0.03677,4184.157808,4300.523237
0.0366638,4153.651418,4267.686868
0.03672,4169.790067,4285.053888
0.0367138,4168.00455,4283.136929
0.036595,4133.760504,4246.452203
0.0366263,4142.785398,4256.109262
0.0367,4164.059183,4278.871144
0.0368094,4195.498749,4312.723891
0.0370031,4251.792351,4372.850517
0.0370825,4274.817629,4397.567406
0.0370356,4261.213088,4382.961877
0.0370419,4263.068196,4384.922844
0.037095,4278.47981,4401.462786
0.0371719,4300.902701,4425.448391
0.0373094,4341.136087,4468.424162
0.0374406,4379.686662,4509.541525
0.0374606,4385.591696,4515.81917
0.037475,4389.817108,4520.340643
0.0375844,4422.164362,4554.731884
0.0376031,4427.736788,4560.618004
0.0376875,4452.701256,4587.209492
0.0376875,4452.701256,4587.209492
0.0377188,4462.03248,4597.080997
0.0376993,4456.220167,4590.930392
0.0378031,4487.097044,4623.69692
0.0377004,4456.556237,4591.277293
0.0376598,4444.500019,4578.477874
0.0377685,4476.802815,4612.767532
0.0377273,4464.560724,4599.762686
0.0377666,4476.240609,4612.167551
0.0377094,4459.235488,4594.115828
0.0377094,4459.235488,4594.115828
0.0376813,4450.872275,4585.254786
0.0376579,4443.930337,4577.879095
0.0375748,4419.329542,4551.711061
0.0375386,4408.652217,4540.325125
0.0376148,4431.186556,4564.301921
0.0376648,4445.952277,4580.053692
0.0376482,4441.054896,4574.822478
0.0376523,4442.261149,4576.114383
0.0376402,4438.666984,4572.302012
0.0375409,4409.29809,4541.048317
0.0373742,4360.125786,4488.718085
0.0373137,4342.403375,4469.769968
0.037075,4272.610442,4395.230693
0.037,4250.896977,4371.886435
0.0371813,4303.670031,4428.382773
0.0372413,4321.221531,4447.125037
0.0374011,4368.041652,4497.150575
0.0373888,4364.420077,4493.294252
0.0374088,4370.311149,4499.565167
0.0375375,4408.324785,4539.979261
0.0374025,4368.455063,4497.589565
0.0375794,4420.676444,4553.158459
0.0376469,4440.667947,4574.412875
0.0376688,4447.147809,4581.314435
0.0377188,4462.03248,4597.080997
0.0377219,4462.94846,4598.05898
0.0377188,4462.03248,4597.080997
0.037625,4434.190593,4567.514106
0.037725,4463.870725,4599.037017
0.0377031,4457.360573,4592.1288
0.0377688,4476.886114,4612.862267
0.0376594,4444.371545,4578.351814
0.0377094,4459.235488,4594.115828
0.0376281,4435.101998,4568.490477
0.0376313,4436.028183,4569.498406
0.0376406,4438.785802,4572.428026
