2018/2/8,0.0329809,2420.509454
2018/2/9,0.0331349,2451.281249
2018/2/12,0.0331906,2462.389277
2018/2/13,0.0332688,2478.339578
2018/2/14,0.0333844,2502.028208
2018/2/15,0.0338125,2588.964074
2018/2/16,0.0339063,2608.573872
2018/2/19,0.0339813,2624.139105
2018/2/20,0.0340844,2645.876727
2018/2/21,0.0342563,2682.110373
2018/2/22,0.0344969,2733.394672
2018/2/23,0.0345969,2754.603635
2018/2/26,0.0346938,2775.388087
2018/2/27,0.0348125,2800.957297
2018/2/28,0.0350219,2846.673473
2018/3/1,0.035075,2858.336039
2018/3/2,0.0349669,2834.611594
2018/3/5,0.0349794,2837.275962
2018/3/6,0.03512,2868.107484
2018/3/7,0.0351856,2882.450642
2018/3/8,0.0353263,2913.207282
2018/3/9,0.035445,2939.54035
2018/3/12,0.0356263,2979.926589
2018/3/13,0.0357763,3013.459819
2018/3/14,0.0359013,3041.711409
2018/3/15,0.0360138,3067.095373
2018/3/16,0.036145,3097.002576
2018/3/19,0.0363325,3139.743007
2018/3/20,0.0365138,3181.236111
2018/3/21,0.0367638,3239.577855
2018/3/22,0.03677,3240.983206
2018/3/23,0.0366638,3216.098602
2018/3/26,0.03672,3229.319094
2018/3/27,0.0367138,3227.884584
2018/3/28,0.036595,3200.024429
2018/3/29,0.0366263,3207.351354
2018/4/3,0.0367,3224.650215
2018/4/4,0.0368094,3250.121148
2018/4/5,0.0370031,3295.467058
2018/4/6,0.0370825,3314.217161
2018/4/9,0.0370356,3303.09416
2018/4/10,0.0370419,3304.596569
2018/4/11,0.037095,3317.150629
2018/4/12,0.0371719,3335.27766
2018/4/13,0.0373094,3368.049252
2018/4/16,0.0374406,3399.237146
2018/4/17,0.0374606,3404.009124
2018/4/18,0.037475,3407.490659
2018/4/19,0.0375844,3433.780315
2018/4/20,0.0376031,3438.236658
2018/4/23,0.0376875,3458.573977
2018/4/24,0.0376875,3458.573977
2018/4/25,0.0377188,3466.147757
2018/4/26,0.0376993,3461.406952
2018/4/27,0.0378031,3486.389443
2018/4/30,0.0377004,3461.677593
2018/5/1,0.0376598,3451.947851
2018/5/2,0.0377685,3478.083007
2018/5/3,0.0377273,3468.203426
2018/5/4,0.0377666,3477.614723
2018/5/8,0.0377094,3463.848296
2018/5/9,0.0377094,3463.848296
2018/5/10,0.0376813,3457.098969
2018/5/11,0.0376579,3451.480887
2018/5/14,0.0375748,3431.476131
2018/5/15,0.0375386,3422.832726
2018/5/16,0.0376148,3441.037927
2018/5/17,0.0376648,3453.115401
2018/5/18,0.0376482,3449.10968
2018/5/21,0.0376523,3450.104655
2018/5/22,0.0376402,3447.174713
2018/5/23,0.0375409,3423.396149
2018/5/24,0.0373742,3383.46753
2018/5/25,0.0373137,3369.067404
2018/5/29,0.037075,3312.441362
2018/5/30,0.037,3294.724436
2018/5/31,0.0371813,3337.517935
2018/6/1,0.0372413,3351.824657
2018/6/4,0.0374011,3389.892711
2018/6/5,0.0373888,3386.951618
2018/6/6,0.0374088,3391.692955
2018/6/7,0.0375375,3422.563272
2018/6/8,0.0374025,3390.234426
2018/6/11,0.0375794,3432.604146
2018/6/12,0.0376469,3448.790255
2018/6/13,0.0376688,3454.056063
2018/6/14,0.0377188,3466.147757
2018/6/15,0.0377219,3466.904591
2018/6/18,0.0377188,3466.147757
2018/6/19,0.037625,3443.476288
2018/6/20,0.037725,3467.653774
2018/6/21,0.0377031,3462.347658
2018/6/22,0.0377688,3478.134099
2018/6/25,0.0376594,3451.849542
2018/6/26,0.0377094,3463.848296
2018/6/27,0.0376281,3444.239216
2018/6/28,0.0376313,3445.022714
2018/6/29,0.0376406,3447.272982
