0.01,7504.118895
0.01,6347.565275
0.01,7277.681597
0.01,6634.337432
0.01,6242.667422
0.01,6569.033245
0.01,6819.816116
0.01,5469.179918
0.01,7555.852772
0.01,6765.89144
0.01,7173.835532
0.01,6604.620984
0.01,7484.238832
0.01,6203.822865
0.01,7030.248785
0.01,6198.977172
0.01,2615.407301
0.01,6930.368364
0.01,6361.219735
0.01,7386.580817
0.01,4612.819321
0.01,6135.553741
0.01,5598.272712
0.01,7474.579509
0.01,7288.560379
0.01,7035.841362
0.01,6594.794371
0.01,7440.425393
0.01,6622.16392
0.01,5101.478128
0.01,6443.367444
0.01,6410.241483
0.01,7459.179645
0.01,7175.445465
0.01,5929.929079
0.01,5323.429823
0.01,6675.05735
0.01,6345.41745
0.01,7578.069599
0.01,6786.513687
0.01,7165.513653
0.01,5159.260239
0.01,6882.695915
0.01,6922.183873
0.01,2548.556676
0.01,7084.765932
0.01,4979.995567
0.01,6161.004571
0.01,6691.694602
0.01,7054.330327
0.01,7247.984596
0.01,6545.189002
0.01,4948.185551
0.01,6362.325018
0.01,7049.85423
0.01,6189.088488
0.01,7310.675845
0.01,4925.546541
0.01,6331.204665
0.01,6799.933827
0.01,6741.974478
0.01,6781.924703
0.01,7484.352497
0.01,4022.979012
0.01,7003.915835
0.01,5288.548587
0.01,5247.499874
0.01,7134.000791
0.01,7445.594056
0.01,4788.82225
0.01,7515.486664
0.01,5920.924225
0.01,6345.320496
0.01,7421.577357
0.01,7208.081485
0.01,6795.612701
0.01,6495.956823
0.01,7227.452274
0.01,6969.047533
0.01,6798.700897
0.01,5978.930699
0.01,7434.046578
0.01,6588.469263
0.01,6606.155775
0.01,6977.131583
0.01,5515.737507
0.01,6348.785938
0.01,4630.326768
0.01,6854.670239
0.01,7214.396578
0.01,6568.256201
0.01,4485.49676
0.01,6769.323548
0.01,7221.572728
0.01,7281.205279
0.01,7361.43342
0.01,5932.137912
0.01,6917.438711
0.01,6377.943183
0.01,3301.91197
0.016428571,7245.115059
0.016428571,7573.371085
0.016428571,7436.158407
0.016428571,7133.845406
0.016428571,6503.720575
0.016428571,6514.54309
0.016428571,6797.091726
0.016428571,6997.8172
0.016428571,6926.092697
0.016428571,4658.273667
0.016428571,6946.003678
0.016428571,6398.112193
0.016428571,4697.295028
0.016428571,5324.362197
0.016428571,5514.692946
0.016428571,6630.081805
0.016428571,6382.470986
0.016428571,5243.518595
0.016428571,6590.81285
0.016428571,6574.286398
0.016428571,6953.861206
0.016428571,6616.833637
0.016428571,6491.472522
0.016428571,6911.095287
0.016428571,5924.833306
0.016428571,5308.177249
0.016428571,5125.666468
0.016428571,6231.439227
0.016428571,6881.165982
0.016428571,7164.959911
0.016428571,6988.787549
0.016428571,3705.861974
0.016428571,6065.927819
0.016428571,5738.715018
0.016428571,6632.762902
0.016428571,7130.690345
0.016428571,7121.656948
0.016428571,6738.943424
0.016428571,6300.186254
0.016428571,7555.440338
0.016428571,6585.19325
0.016428571,7533.537454
0.016428571,7376.263717
0.016428571,5919.241042
0.016428571,7481.986918
0.016428571,4074.425899
0.016428571,7617.394159
0.016428571,6084.977534
0.016428571,7229.678155
0.016428571,7486.987291
0.016428571,6224.591998
0.016428571,4055.200003
0.016428571,6486.763005
0.016428571,6411.827687
0.016428571,5901.265657
0.016428571,6399.09795
0.016428571,5827.128796
0.016428571,7012.80745
0.016428571,6100.830237
0.016428571,7264.140042
0.016428571,5252.397936
0.016428571,6914.123524
0.016428571,7003.309407
0.016428571,5876.231327
0.016428571,7150.18248
0.016428571,5434.679131
0.016428571,7201.502604
0.016428571,5896.389118
0.016428571,7307.81936
0.016428571,6805.864547
0.016428571,5992.988463
0.016428571,6194.937888
0.016428571,6339.9567
0.016428571,6596.143123
0.016428571,7317.400118
0.016428571,6238.283333
0.016428571,6692.70016
0.016428571,7137.118544
0.016428571,7106.278647
0.016428571,6081.251798
0.016428571,7416.875256
0.016428571,7594.159794
0.016428571,5969.527805
0.016428571,5716.634872
0.016428571,6540.141699
0.016428571,6964.754506
0.016428571,5717.728086
0.016428571,6427.723429
0.016428571,6505.617664
0.016428571,7578.135082
0.016428571,7459.683228
0.016428571,5489.292542
0.016428571,7260.864711
0.016428571,6442.991397
0.016428571,6246.387708
0.016428571,4860.74889
0.016428571,7151.220222
0.016428571,6713.473228
0.016428571,5555.50225
0.016428571,7348.296788
0.022857143,6609.982684
0.022857143,6629.393483
0.022857143,7087.950502
0.022857143,7161.123632
0.022857143,7400.318108
0.022857143,4244.229257
0.022857143,5637.836823
0.022857143,6744.579356
0.022857143,4719.127697
0.022857143,7500.301254
0.022857143,7438.985534
0.022857143,5991.414599
0.022857143,7542.591698
0.022857143,3825.595132
0.022857143,6250.451622
0.022857143,7605.105418
0.022857143,6945.638501
0.022857143,7389.575222
0.022857143,6277.395982
0.022857143,5665.682474
0.022857143,7487.723947
0.022857143,7190.892318
0.022857143,5758.985682
0.022857143,4927.210778
0.022857143,7321.759387
0.022857143,7415.680859
0.022857143,7149.088941
0.022857143,6441.128657
0.022857143,7241.36696
0.022857143,4616.442354
0.022857143,7015.100358
0.022857143,6118.387457
0.022857143,7488.193963
0.022857143,7470.047175
0.022857143,4937.530517
0.022857143,7258.627372
0.022857143,6505.520569
0.022857143,6518.968831
0.022857143,7127.233877
0.022857143,7412.795676
0.022857143,7257.042766
0.022857143,7083.497575
0.022857143,7218.143021
0.022857143,7052.809171
0.022857143,6808.767739
0.022857143,6837.492636
0.022857143,7007.666784
0.022857143,7136.404033
0.022857143,7001.16205
0.022857143,7413.418811
0.022857143,5511.188398
0.022857143,6626.823106
0.022857143,7354.857291
0.022857143,6892.487976
0.022857143,7055.051815
0.022857143,7149.81486
0.022857143,7334.515143
0.022857143,7383.66512
0.022857143,6777.797863
0.022857143,5288.140822
0.022857143,6471.852697
0.022857143,6408.776663
0.022857143,7548.020644
0.022857143,6081.67633
0.022857143,7104.844645
0.022857143,5915.149694
0.022857143,7059.560804
0.022857143,6355.296156
0.022857143,6926.437619
0.022857143,6645.675791
0.022857143,7330.48024
0.022857143,4159.229255
0.022857143,7070.459727
0.022857143,5304.657189
0.022857143,7300.04459
0.022857143,7421.953894
0.022857143,7426.332016
0.022857143,7295.877385
0.022857143,7169.827824
0.022857143,6538.409613
0.022857143,7493.651258
0.022857143,5146.907294
0.022857143,7421.936384
0.022857143,5564.751323
0.022857143,6317.256348
0.022857143,5971.121923
0.022857143,6735.741346
0.022857143,7128.633275
0.022857143,7024.019368
0.022857143,7491.926452
0.022857143,5961.459776
0.022857143,6728.110278
0.022857143,5540.469767
0.022857143,6638.166595
0.022857143,5958.089617
0.022857143,6949.352142
0.022857143,7484.638117
0.022857143,7309.88373
0.022857143,6429.230774
