0.01,7402.910562
0.013103448,7405.16264
0.016206897,7412.690967
0.019310345,7428.235648
0.022413793,7449.06088
0.025517241,7477.83809
0.02862069,7513.302461
0.031724138,7553.691667
0.034827586,7602.876879
0.037931034,7658.028007
0.041034483,7719.665418
0.044137931,7789.67827
0.047241379,7865.53897
0.050344828,7949.354269
0.053448276,8039.666393
0.056551724,8139.623625
0.059655172,8245.163484
0.062758621,8360.28191
0.065862069,8481.778262
0.068965517,8611.561612
0.072068966,8751.062807
0.075172414,8898.986891
0.078275862,9055.576719
0.08137931,9220.641345
0.084482759,9393.708366
0.087586207,9580.305763
0.090689655,9772.118213
0.093793103,9974.352166
0.096896552,10191.42148
0.1,10416.06121
