0.0273956,5634.004
0.0273844,5678.351
0.0274844,5658.313
0.0275122,5641.483
0.0275733,5666.337
0.0275761,5661.012
0.0275094,5643.230
0.0275233,5672.179
0.0273789,5639.481
0.0273983,5636.274
0.0273289,5645.365
0.0273344,5663.386
0.0273789,5651.880
0.0273567,5681.647
0.0273567,5663.123
0.0273622,5638.860
0.0272956,5658.339
0.02729,5658.280
0.0272733,5677.256
0.0272567,5635.081
0.0272567,5675.478
0.0272289,5675.190
0.0273233,5643.513
0.0272789,5661.384
0.0272844,5653.009
0.0272456,5678.908
0.0272789,5695.274
0.0273622,5673.066
0.0273289,5666.669
0.0272622,5677.269
0.0272733,5657.398
0.0272789,5668.144
0.0272344,5650.178
0.0272789,5681.986
0.0271178,5673.449
0.0271344,5677.048
0.0271178,5698.183
0.0271456,5650.504
0.0270789,5674.470
0.02709,5670.919
0.0269511,5676.845
0.0270956,5679.810
0.0271233,5675.427
0.0271956,5694.559
0.0273206,5676.404
0.0274428,5677.690
0.0274733,5660.350
0.0276761,5643.867
0.0277483,5636.394
0.0277567,5655.147
0.0278539,5671.431
0.0278678,5653.193
0.0279067,5671.722
0.0279872,5682.026
0.0279789,5597.733
0.0280011,5652.776
0.02809,5645.667
0.0280678,5647.662
0.0280956,5636.017
0.0281289,5650.420
0.0280956,5657.431
0.0282122,5655.455
0.0283456,5640.148
0.0283122,5641.348
0.0283511,5626.927
0.0283456,5626.115
0.0284456,5635.547
0.0284789,5630.113
0.0284233,5624.408
0.0284844,5625.185
0.0285594,5657.483
0.0286289,5594.218
0.0286428,5629.894
0.0286844,5622.062
0.0288178,5618.634
0.028815,5633.575
0.0288428,5638.437
0.0289261,5597.357
0.0290067,5621.791
0.0290622,5613.214
0.0290844,5604.110
0.0292733,5629.903
0.0293011,5608.375
0.0293606,5615.954
0.0294294,5606.497
0.0294481,5596.111
0.0295169,5607.744
0.0296044,5609.628
0.0298169,5588.266
0.0298825,5586.161
0.0299731,5588.154
0.0301075,5596.614
0.0301356,5633.493
0.0303856,5612.681
0.0304263,5620.498
0.0304763,5598.194
0.0306888,5582.899
0.0308366,5618.463
0.0309091,5605.422
0.0310216,5565.768
0.0310634,5562.636
0.0310697,5610.920
0.0310933,5563.584
0.0311782,5585.177
0.0314953,5573.978
0.0315075,5606.525
0.0314633,5577.365
0.0316406,5566.211
0.0317313,5580.684
0.0318869,5564.806
0.0319563,5576.253
0.032275,5560.594
0.032275,5572.374
0.0322781,5543.269
0.0322469,5556.632
0.0324063,5555.619
0.0324594,5550.686
0.0326406,5519.083
0.0326671,5554.449
0.0329278,5556.574
0.0329051,5519.000
0.0329309,5543.559
0.0328588,5564.463
0.0329809,5584.345
0.0331349,5572.728
0.0331906,5539.820
0.0333844,5592.856
0.0338125,5527.786
0.0339063,5531.639
0.0340844,5544.777
0.0342563,5507.873
0.0344969,5501.283
0.0345969,5524.373
0.0348125,5527.120
0.0350219,5511.854
0.035075,5505.730
0.0349669,5549.945
0.03512,5533.558
0.0351856,5510.143
0.0353263,5518.053
0.035445,5517.921
0.0357763,5536.654
0.0359013,5495.879
0.0360138,5497.738
0.0363325,5487.267
0.0365138,5498.873
0.0367638,5488.012
0.03677,5507.884
0.03672,5505.600
0.0367138,5505.366
0.036595,5502.011
0.0366263,5524.453
0.0368094,5495.077
0.0370031,5482.719
0.0370825,5499.735
0.0370419,5505.970
0.037095,5519.010
0.0371719,5508.785
0.0373094,5517.146
0.0374606,5497.609
0.037475,5522.756
0.0375844,5525.853
0.0376031,5490.330
0.0376875,5500.853
0.0377188,5514.485
0.0376993,5520.903
0.0377004,5491.152
0.0376598,5516.579
0.0377685,5505.651
0.0377273,5514.927
0.0377094,5512.008
0.0377094,5476.833
0.0376813,5496.168
0.0376579,5485.229
0.0375386,5494.347
0.0376148,5493.622
0.0376648,5483.074
0.0376523,5483.926
0.0376402,5503.902
0.0375409,5472.816
0.0373742,5471.723
0.037075,5481.068
0.037,5493.152
0.0371813,5508.079
0.0372413,5511.267
0.0373888,5502.080
0.0374088,5503.483
0.0375375,5498.341
0.0375794,5493.500
0.0376469,5518.809
0.0376688,5488.318
0.0377188,5482.916
0.0377188,5487.089
0.037625,5502.747
0.037725,5491.120
0.0377031,5456.637
0.0376594,5482.490
0.0377094,5482.654
0.0376281,5503.685
0.0376406,5476.961
