0.028351,7511.277397,6585.183404
0.028446,7512.63359,6588.394088
0.028429,7511.776883,6587.382369
0.028479,7511.662016,6587.224142
0.028423,7515.188336,6590.810461
0.028484,7510.596743,6586.726497
0.028559,7511.994769,6590.120097
0.028632,7511.574406,6582.014548
0.028629,7514.124043,6586.015306
0.028643,7514.165742,6585.447142
0.028684,7514.182121,6585.487302
0.028732,7517.705711,6585.25892
0.028818,7516.826218,6588.732876
0.028815,7513.37953,6588.222328
0.028843,7516.961109,6587.415656
0.028926,7512.819485,6584.523302
0.028862,7509.944892,6586.095462
0.029007,7521.051054,6595.738036
0.029062,7516.483269,6586.174351
0.029084,7517.391065,6589.70448
0.029273,7520.178804,6597.666185
0.02934,7522.135637,6594.849644
0.029301,7523.668731,6591.482322
0.029361,7518.522386,6593.000012
0.029429,7523.890159,6595.342145
0.02938,7526.753763,6601.355364
0.029448,7524.315328,6601.898607
0.029517,7523.347504,6592.23582
0.029604,7521.684166,6592.048237
0.029817,7528.347566,6602.256452
0.029895,7528.733608,6603.252253
0.029883,7531.444707,6601.829424
0.029973,7530.390547,6598.020117
0.030108,7529.907281,6602.020796
0.030136,7533.325914,6604.510792
0.030283,7532.814495,6607.519648
0.030386,7535.647366,6607.106983
0.030426,7532.886963,6603.317806
0.030476,7536.673282,6609.384062
0.030583,7535.095105,6605.317583
0.030689,7539.279115,6610.437486
0.030837,7542.561572,6611.819751
0.030909,7540.351218,6616.791094
0.031022,7542.113931,6612.481965
0.031106,7545.25213,6615.704858
0.031063,7546.66263,6615.997684
0.03107,7541.061946,6612.987533
0.031093,7543.189159,6609.535915
0.031178,7544.045032,6610.643389
0.031383,7550.27286,6618.975939
0.031495,7550.603753,6616.369809
0.031508,7547.932143,6622.994191
0.031463,7551.713331,6618.071502
0.031555,7551.122274,6623.970168
0.031641,7553.307814,6626.988591
0.031731,7554.595693,6626.864136
0.031887,7553.979087,6619.19063
0.031956,7560.020472,6622.165671
0.032144,7558.726909,6630.260621
0.032275,7563.871106,6630.913518
0.032278,7560.995782,6628.439906
0.032247,7564.958418,6630.821918
0.032306,7563.913071,6628.666375
0.032406,7566.128358,6629.143198
0.032459,7565.222044,6629.356282
0.032641,7566.594872,6635.556494
0.032631,7567.837963,6635.146906
0.032667,7568.136461,6629.372351
0.032928,7570.935837,6634.743928
0.032905,7571.897679,6632.751196
0.032931,7573.113839,6635.25411
0.032783,7571.183605,6635.015729
0.032859,7570.525087,6636.525527
0.032981,7572.936966,6632.424251
0.033135,7575.437078,6639.383119
0.033191,7575.11343,6641.825408
0.033269,7575.772221,6640.702052
0.033384,7580.426156,6646.156875
0.033813,7586.318009,6651.105331
0.033906,7586.5076,6648.439949
0.033981,7586.698302,6646.852887
0.034084,7589.979662,6649.949619
0.034256,7592.130451,6654.456419
0.034497,7598.536697,6659.870025
0.034597,7601.536938,6659.369268
0.034694,7598.203282,6655.606783
0.034813,7603.431694,6659.294011
0.035022,7604.70009,6661.698761
0.035075,7607.789396,6662.880031
0.034967,7601.935295,6662.639466
0.034979,7604.558122,6663.94701
0.03512,7608.982356,6670.352972
0.035186,7607.412418,6659.749538
0.035326,7610.581416,6668.909747
0.035445,7617.814293,6676.034699
0.035626,7616.767611,6668.216088
0.035776,7615.734429,6671.284354
0.035901,7619.810757,6673.576539
0.036014,7626.201588,6680.254865
0.036145,7625.073361,6676.990824
0.036333,7629.546205,6682.204595
0.036514,7627.535897,6683.809916
0.036764,7634.640117,6687.034486
0.03677,7633.506604,6688.496907
0.036664,7632.775166,6688.976241
0.03672,7636.328494,6691.814361
0.036714,7634.744925,6688.249376
0.036595,7632.370762,6682.742117
0.036626,7633.19207,6689.581493
0.0367,7636.17152,6695.31276
0.036809,7637.523686,6697.656038
0.037003,7639.786476,6688.162127
0.037083,7643.268985,6694.241693
0.037036,7642.223847,6695.318562
0.037042,7639.452851,6695.414548
0.037095,7639.99553,6690.512446
0.037172,7642.631019,6692.637727
0.037309,7642.501496,6695.177573
0.037441,7648.001847,6695.480742
0.037461,7648.914993,6701.235549
0.037475,7648.47269,6700.561729
0.037584,7652.065,6706.074118
0.037603,7654.441703,6699.897237
0.037688,7653.884669,6700.83205
0.037719,7655.23864,6707.310581
0.037699,7652.13288,6704.903589
0.037803,7655.113852,6703.49017
0.0377,7654.034962,6698.855206
0.03766,7650.102002,6699.969126
0.037769,7655.842812,6704.541713
0.037727,7655.216211,6702.862113
0.037767,7654.245322,6702.434638
0.037709,7654.070616,6706.346328
0.037681,7654.688113,6702.139923
0.037658,7652.370942,6709.304922
0.037575,7650.706837,6703.151511
0.037539,7649.271503,6701.811883
0.037615,7652.271836,6703.784086
0.037665,7656.363687,6705.807598
0.037648,7654.264746,6708.778937
0.037652,7653.296282,6697.255963
0.03764,7652.10092,6704.411912
0.037541,7651.814638,6701.339059
0.037374,7647.41101,6701.233362
0.037314,7646.814829,6701.828753
0.037075,7641.921748,6696.830459
0.037,7639.52544,6687.268775
0.037181,7646.785381,6699.581915
0.037241,7647.235573,6700.973803
0.037401,7645.168236,6698.949509
0.037389,7645.942844,6700.311691
0.037409,7647.444955,6699.140106
0.037538,7650.352586,6696.90475
0.037403,7647.869,6697.0222
0.037579,7649.990393,6695.959242
0.037647,7651.810885,6698.573484
0.037669,7656.06129,6703.942923
0.037722,7655.458903,6705.060526
0.037625,7652.277189,6700.857643
0.037725,7652.131241,6702.765557
0.037703,7655.296297,6705.639201
0.037769,7654.10399,6701.447508
0.037659,7653.983334,6699.79668
0.037628,7655.154031,6703.865353
0.037631,7651.829137,6696.923433
0.037641,7651.358786,6701.744291
